1	6.479900	0.630711
2	9.365300	1.235984
3	12.066200	1.225160
4	12.654600	1.124233
5	14.019600	1.408977
6	15.865000	1.379484
7	16.985300	1.412828
8	18.578400	1.623285
9	20.483300	1.841065
10	21.471300	1.822245
11	22.968000	1.952736
12	24.875000	2.072480
13	26.675500	2.103426
14	35.731500	2.386380
15	37.329300	2.279838
16	38.413000	2.538982
17	40.381900	2.471124
18	41.626400	2.661470
19	43.084400	2.776919
20	45.606300	2.861521
21	47.170100	2.839712
22	48.848300	3.080144
23	51.148200	3.055427
24	53.450900	3.267964
25	54.412000	3.548951
26	57.745400	3.584798
27	59.400600	3.597960
28	61.691700	3.660389
29	63.907600	3.637343
30	66.733700	3.719971
31	68.633900	3.841155
32	71.326100	3.908012
33	73.288800	3.863288
34	76.491400	4.184439
35	78.469900	4.235835
36	81.445200	4.196546
37	83.350400	4.166128
38	86.438200	4.175953
39	88.512800	4.230323
40	91.336600	4.568709
41	93.655400	4.353074
42	96.798300	4.401093
43	99.341800	4.445287
44	102.076600	4.474923
45	104.259100	4.612198
46	107.650000	4.727589
47	110.085100	4.893021
48	112.762900	4.653739
49	115.398700	4.729158
50	118.524700	4.775290
51	121.001100	5.044115
52	123.666500	5.140260
53	126.187000	4.867056
54	129.320300	4.945797
55	131.718000	5.103653
56	134.355700	5.203746
57	136.990000	5.026281
58	140.217800	5.304711
59	143.074900	5.239016
60	146.663100	5.273632
61	148.724800	5.343993
62	151.520400	5.304940
63	154.616000	5.382968
64	157.639000	5.647024
