1	7	1.122230
2	7	1.180847
3	6	0.935895
4	7	0.726223
5	8	0.737496
6	9	0.733962
7	9	0.694406
8	10	0.793032
9	9	0.941063
10	9	1.025914
11	10	1.584550
12	10	1.830301
13	10	1.380833
14	11	1.847593
15	11	1.966469
16	12	1.866494
17	12	1.505556
18	13	1.450172
19	13	1.676812
20	14	1.461609
21	14	1.464343
22	15	1.467447
23	16	1.624592
24	17	1.970812
25	18	2.077378
26	19	1.979091
27	18	2.134854
28	19	2.569416
29	19	2.047950
30	20	2.079712
31	19	2.075741
32	20	2.314476
33	21	2.060121
34	22	2.697870
35	22	2.541102
36	22	2.530395
37	23	2.691245
38	23	2.420103
39	24	2.167141
40	24	2.208484
41	25	2.347041
42	26	2.714314
43	27	3.686679
44	28	4.444232
45	28	4.229563
46	29	2.700518
47	28	4.056723
48	29	4.143730
49	30	3.746705
50	29	4.088875
51	30	3.223694
52	30	3.414762
53	31	2.597826
54	32	2.353529
55	32	2.708524
56	33	3.248123
57	34	3.223368
58	34	3.379778
59	33	2.778867
60	34	2.712434
61	34	2.813503
62	35	3.478908
63	36	3.418962
64	36	3.263526
