1	247145041.808149	11960848.149572
2	464936963.388304	35167639.754361
3	694950163.264626	49941891.311727
4	920696241.035751	44334923.255091
5	1162285395.815878	58673565.019376
6	1376865624.265840	73250435.212086
7	1615447734.052745	56732182.972607
8	1852313528.218512	82976719.447079
9	1923467370.987402	44452271.491531
10	2108526169.145005	66570767.644735
11	2307098519.545474	55009138.760437
12	2505108385.206925	74534989.342275
13	2590165340.593029	51196608.029614
14	2782197714.795272	49465429.253492
15	2984424503.563436	52641529.112780
16	3181996270.388880	55799168.921308
17	3303070679.475997	61917965.383559
18	3480766830.059974	84638420.232948
19	3595205403.324070	63138428.115743
20	3732874429.518335	85487212.258567
21	3856167904.952065	96469995.965201
22	4033251468.110890	94716686.786498
23	4202663298.417321	101287163.027341
24	4358914270.190034	99938710.712790
25	4489632138.024962	88806508.933941
26	4640376532.198594	89452648.099025
27	4742226623.088696	77293629.736809
28	4857330377.119695	87973969.863435
29	4966612580.345308	65559135.353128
30	5119252289.016493	57853206.543129
31	5282758498.664871	66760617.263172
32	5448562630.893472	85566422.580313
