1	65267439.710189	2467317.050985
2	124239800.242801	7638939.029101
3	183297807.164600	9684441.209661
4	247805991.693432	11101138.504579
5	306253549.073365	12288751.347165
6	369515649.374374	13206212.575988
7	425680851.952043	14491110.085747
8	487651677.376119	16006609.855781
9	502769171.647354	9853680.246803
10	560062726.615168	10499422.728006
11	608973044.540245	11946088.939537
12	653915524.131887	11295489.687804
13	684871158.050954	9962085.496267
14	739689507.102072	9644809.484130
15	787929066.390001	9974368.316229
16	838680888.177087	9835088.146775
17	871682549.494408	14643662.983072
18	910925581.567300	17168587.073853
19	936257497.232096	17858522.384860
20	963327338.239016	21650464.734728
21	992444790.180019	23600493.341284
22	1031929046.845306	24879076.791949
23	1079707095.064537	27358319.287387
24	1112694913.106553	29270269.606227
25	1139117422.521348	28800538.471914
26	1182310730.389128	30337688.564161
27	1203396279.350011	22243330.467416
28	1230785780.929246	26717460.110663
29	1255777331.911191	30601310.871309
30	1301337980.521218	26093846.556862
31	1335074418.097513	22979463.647997
32	1366924312.026324	24521348.435414
