0	3826
1	3862
2	3801
3	3951
4	3775
5	3879
6	3915
7	3830
8	3817
9	4042
10	4022
11	4002
12	3928
13	3911
14	3904
15	3875
16	3863
17	3990
18	3949
19	3812
20	3915
21	3917
22	3940
23	3926
24	3960
25	3914
26	3960
27	3816
28	3872
29	3889
30	3979
31	3922
32	3909
33	3935
34	3870
35	3816
36	3875
37	3901
38	3901
39	3880
40	3975
41	3872
42	3843
43	3831
44	3862
45	3880
46	3958
47	3905
48	3892
49	3958
50	3813
51	3961
52	3873
53	3811
54	3999
55	3945
56	3905
57	3983
58	3812
59	3880
60	3906
61	3983
62	3886
63	3811
64	3944
65	3854
66	3918
67	3850
68	3913
69	3863
70	4003
71	3916
72	3834
73	3942
74	3928
75	3853
76	3801
77	3905
78	3863
79	3931
80	3887
81	4005
82	3947
83	3866
84	3922
85	3768
86	3821
87	3968
88	3929
89	3894
90	3968
91	3872
92	3923
93	3917
94	3946
95	3925
96	3955
97	3906
98	4036
99	3866
100	3864
101	3827
102	3928
103	3943
104	3991
105	3819
106	3829
107	3948
108	3933
109	3988
110	3866
111	3919
112	3877
113	3881
114	3930
115	4001
116	3765
117	3957
118	3954
119	3916
120	3920
121	3874
122	3872
123	3905
124	3874
125	3928
126	3808
127	3856
128	3984
129	3866
130	3986
131	3956
132	3914
133	3992
134	3866
135	3929
136	4038
137	3908
138	3961
139	3891
140	3876
141	3904
142	3842
143	3956
144	3897
145	3900
146	3849
147	3836
148	3915
149	3948
150	3966
151	3899
152	3945
153	3919
154	3908
155	3874
156	3865
157	3915
158	3864
159	3886
160	3838
161	3907
162	4047
163	3928
164	3852
165	3932
166	3915
167	3942
168	3929
169	3870
170	3907
171	3870
172	3816
173	3906
174	3930
175	3962
176	3929
177	3859
178	3946
179	4019
180	4019
181	3817
182	3819
183	3910
184	3799
185	3943
186	3868
187	3881
188	3834
189	3880
190	3860
191	3863
192	3882
193	3898
194	3958
195	3822
196	3981
197	3932
198	3923
199	3942
200	3919
201	3813
202	3975
203	3898
204	3852
205	4022
206	3953
207	3993
208	3922
209	3841
210	3891
211	3860
212	3995
213	3882
214	3811
215	3902
216	3930
217	3880
218	3733
219	3949
220	3943
221	3983
222	3893
223	3970
224	3874
225	3988
226	3869
227	3895
228	3980
229	3911
230	3873
231	3890
232	3816
233	4019
234	3901
235	3909
236	3943
237	3833
238	3870
239	3933
240	3944
241	3914
242	3902
243	3977
244	3921
245	3960
246	3989
247	3940
248	3916
249	3932
250	3943
251	3839
252	3963
253	3830
254	3941
255	3978
