0	3858
1	3845
2	3990
3	3871
4	3987
5	3833
6	3952
7	3966
8	3918
9	3956
10	3916
11	3927
12	3846
13	4012
14	3916
15	3839
16	3922
17	3921
18	3921
19	3959
20	3889
21	3979
22	3992
23	3869
24	3954
25	3946
26	3954
27	3945
28	3980
29	3870
30	3909
31	3902
32	3956
33	3897
34	3791
35	3903
36	3800
37	3911
38	3891
39	3911
40	4008
41	3940
42	3879
43	3931
44	3933
45	3872
46	3797
47	4010
48	3965
49	3926
50	3901
51	3806
52	3860
53	3898
54	4056
55	3856
56	3847
57	3909
58	3920
59	3826
60	3954
61	3824
62	3967
63	3842
64	3850
65	3877
66	3918
67	3895
68	3868
69	3927
70	3856
71	3832
72	3893
73	3933
74	3977
75	3857
76	3823
77	3866
78	3957
79	3911
80	3884
81	3899
82	3951
83	3896
84	3986
85	3864
86	3905
87	3906
88	3896
89	3923
90	3957
91	3890
92	3871
93	3955
94	3856
95	3923
96	3949
97	3907
98	3933
99	3957
100	3907
101	3845
102	3909
103	3982
104	4012
105	3981
106	3988
107	3891
108	3799
109	3934
110	3854
111	3959
112	3987
113	3908
114	4014
115	3943
116	3972
117	3915
118	3937
119	3913
120	4016
121	3940
122	3846
123	4041
124	3890
125	3849
126	3869
127	3869
128	4002
129	3827
130	3911
131	3821
132	3965
133	3954
134	3884
135	3968
136	3778
137	3891
138	3939
139	3814
140	4011
141	3920
142	3963
143	3926
144	3680
145	3917
146	3917
147	3911
148	3973
149	3888
150	3864
151	3919
152	3947
153	3992
154	3894
155	3810
156	3953
157	3990
158	3935
159	3896
160	3922
161	3904
162	3855
163	3901
164	3884
165	3962
166	3972
167	3804
168	3997
169	3907
170	3870
171	3878
172	3837
173	4041
174	3902
175	3866
176	3870
177	3791
178	3815
179	3897
180	3926
181	3870
182	3915
183	3938
184	3843
185	3991
186	3828
187	3847
188	3824
189	3934
190	3944
191	3932
192	3881
193	3801
194	3905
195	3892
196	3911
197	3878
198	3965
199	3855
200	3922
201	3976
202	3880
203	3909
204	3872
205	3860
206	3856
207	3912
208	3990
209	3930
210	3890
211	3910
212	3890
213	4006
214	3893
215	3892
216	3828
217	4010
218	3967
219	3959
220	3883
221	3934
222	3968
223	3841
224	3913
225	3828
226	3811
227	3832
228	3923
229	3797
230	3792
231	3861
232	3933
233	3913
234	3900
235	3932
236	3971
237	3901
238	3885
239	3845
240	3902
241	3881
242	3974
243	3844
244	3902
245	3872
246	3804
247	4099
248	3869
249	3813
250	3978
251	3802
252	3909
253	3793
254	3961
255	3918
