1	138060	1452.9
2	215703	450.794
3	307629	463.444
4	389365	3589.01
5	442246	1341.8
6	507959	1030.63
7	565794	786.253
8	611154	724.248
9	661481	2405.17
10	689946	2094.95
11	731487	2362.49
12	756239	972.305
13	778169	2250.16
14	748207	4346.29
15	714432	2782.06
16	679065	2048.01
17	664594	2949.17
18	637677	2903.28
19	617568	1525.8
20	588318	2927.34
21	569645	5130.41
22	558440	2201.37
23	554363	2774.99
24	544174	1930.3
25	543418	2469.97
26	542220	4335.16
27	535465	3850.4
28	532384	1541.84
29	550959	5189.72
30	549501	2473.42
31	545005	3144.68
32	543049	2768.05
