1	171176	598.353
2	269325	672.899
3	389623	2320.4
4	489836	719.8
5	568055	1315.98
6	656170	1330.59
7	738556	1802.77
8	806131	2154.05
9	890394	3113.98
10	944111	1814.55
11	1.01055e+06	16218.4
12	1.07527e+06	2579.46
13	1.13124e+06	4373.85
14	1.17766e+06	2114.87
15	1.22309e+06	1621.26
16	1.25609e+06	2105.35
17	1.2842e+06	4595.6
18	1.32121e+06	3509.65
19	1.33427e+06	2583.43
20	1.35548e+06	11531.5
21	1.35836e+06	4816.71
22	1.3431e+06	2263.78
23	1.35865e+06	12580.6
24	1.35918e+06	15737.6
25	1.36112e+06	8933.93
26	1.37447e+06	18939.2
27	1.39479e+06	5328.41
28	1.39308e+06	8448.18
29	1.40533e+06	5667.34
30	1.40295e+06	14902.4
31	1.41053e+06	6861.74
32	1.40435e+06	11979.5
