1	560019	7808.3	105058304	103297024
2	802688	9279.77	105955328	103886848
3	995450	9141.01	105955328	103960576
4	926893	9932.04	105955328	103976960
5	838691	8724.54	105955328	103993344
6	767457	3494.46	105955328	104001536
7	653937	4207.98	106090496	103993344
8	651049	5240.05	106094592	104013824
9	599231	23259.1	106147840	104026112
10	634436	2912.31	108212224	104017920
11	608277	4020.28	108220416	104042496
12	609872	2592.72	108228608	104034304
13	629305	10708.4	108232704	104054784
14	635227	7676.03	108240896	104046592
15	649634	11812.5	108249088	104071168
16	656254	3709.35	108273664	104079360
17	659350	1635.57	110358528	104067072
18	655936	5029.21	110366720	104091648
19	647405	5758.8	110374912	104083456
20	636038	3110.07	110383104	104108032
21	630080	4797.59	110387200	104095744
22	627950	3762.11	110395392	104120320
23	609478	4507.7	110419968	104128512
24	602474	3197.7	112508928	104120320
25	600328	3424.25	112513024	104140800
26	583638	5211.73	112521216	104132608
27	571925	5997.73	112529408	104157184
28	566226	8747.06	112537600	104148992
29	545334	2674.15	112549888	104177664
30	548904	2956	112738304	104181760
31	530982	9264.43	114659328	104173568
32	546412	2656.97	114855936	104198144
