1	308991	1462.93
2	496337	2301.67
3	587482	10840.1
4	727194	4497.41
5	725652	10967.6
6	655184	5667.01
7	569745	2450.77
8	519764	2748.12
9	510538	3401.53
10	512311	2964.94
11	506605	3169.95
12	516862	2631.62
13	522692	2143.97
14	523459	2261.71
15	526328	2598.62
16	528884	2087.2
17	510663	4657.95
18	511055	3009.15
19	504382	4785.79
20	493108	2480.34
21	484408	1886.75
22	475206	2398.37
23	467475	2306.67
24	461860	2104.64
25	456046	1994.65
26	450458	1988.21
27	446039	2107.67
28	440778	2790.73
29	435624	1946.7
30	431340	1949.09
31	427658	2632.97
32	425012	5142.5
