1	350882	1353.25	74059776	73428992
2	583380	4415.33	77475840	77398016
3	834183	7683.95	80683008	80105472
4	1.06909e+06	3795.95	82333696	82325504
5	1.31196e+06	4671.7	84176896	84176896
6	1.54475e+06	5520.93	87838720	85753856
7	1.74918e+06	6870.71	89440256	87359488
8	1.93372e+06	6867.38	90845184	88731648
9	1.97094e+06	10222.2	92151808	90046464
10	2.04863e+06	9909.94	93405184	91275264
11	1.95352e+06	18744.5	96595968	92368896
12	1.78601e+06	17109.2	97828864	93609984
13	1.56242e+06	13220.7	98844672	94601216
14	1.3034e+06	23128	99971072	95735808
15	1.10952e+06	11537.4	100917248	96657408
16	975366	3753.67	101801984	97550336
17	937041	11113.8	102850560	98574336
18	836307	10621.5	105787392	99414016
19	778666	3652.91	106799104	100433920
20	742138	3463.78	107585536	101195776
21	707536	8024.21	108412928	102031360
22	695967	7911.17	109309952	102903808
23	668081	6984.84	110145536	103747584
24	656472	5768.83	110964736	104542208
25	644641	6378.87	113790976	105283584
26	631938	5456.57	114499584	105988096
27	621950	1631.33	115109888	106573824
28	608625	5043.01	115748864	107220992
29	600476	3188.17	116760576	108208128
30	597311	7498.59	117334016	108789760
31	593900	3893.86	118079488	109510656
32	586940	5220.24	120881152	110256128
