1	350408	2855.19
2	563381	1003.71
3	760663	3362.09
4	926798	3744.98
5	1.0352e+06	1355.67
6	1.16506e+06	3199.38
7	1.28069e+06	7581.24
8	1.35272e+06	1119.91
9	1.40275e+06	3269.79
10	1.39276e+06	3251.87
11	1.3882e+06	5021.57
12	1.41277e+06	2701.77
13	1.41151e+06	1370.71
14	1.43502e+06	2203.6
15	1.44509e+06	3044.25
16	1.46092e+06	2298.54
17	1.43635e+06	8898.34
18	1.47445e+06	3609.88
19	1.47699e+06	2252.1
20	1.49948e+06	3364.74
21	1.46322e+06	3052.37
22	1.47376e+06	5201.13
23	1.47267e+06	4435.05
24	1.48754e+06	1378.91
25	1.48351e+06	3448.01
26	1.49152e+06	4166.28
27	1.48941e+06	2719.27
28	1.49749e+06	2232.06
29	1.49608e+06	3257.33
30	1.50572e+06	1479.49
31	1.50764e+06	2945.3
32	1.51258e+06	2771.79
