1	134485	859.769
2	205805	604.503
3	295822	2632.22
4	372234	1089.06
5	424813	1387.6
6	485755	1582.3
7	543394	725.316
8	584974	2211.21
9	637859	3062.32
10	667661	3288.8
11	708042	2584.1
12	734128	1713.13
13	763459	3008.43
14	759655	4348.24
15	736613	3825.16
16	688081	4456.46
17	682681	10856.7
18	672043	787.816
19	655982	7589.81
20	623823	4457.25
21	601928	1337.01
22	590530	5626.96
23	580507	3601.58
24	571554	3111.65
25	572429	2050.47
26	562722	3793.17
27	561355	1057.65
28	557694	2894.32
29	551626	3610.96
30	552623	2941.58
31	546106	1650.34
32	548610	2162.49
