1	725008	16197.5	76509184	70029312
2	966362	9864.81	76509184	70180864
3	730268	9388.52	76509184	70283264
4	635781	5959.81	76509184	70291456
5	485490	2315.72	76509184	70311936
6	420571	13461.8	76509184	70299648
7	350526	6471.06	76509184	70324224
8	307655	3097.08	76509184	70332416
9	217088	9001.12	76509184	70344704
10	189767	1091.71	76509184	70348800
11	164785	2230.53	76509184	70340608
12	150061	771.537	76509184	70365184
13	137357	1205.48	76636160	70361088
14	129504	1189.47	76636160	70381568
15	121918	708.808	76652544	70389760
16	115609	1262.6	76673024	70381568
17	107127	2791.43	76681216	70406144
18	98103	2908.49	76689408	70397952
19	93840	1889.54	78774272	70418432
20	85334	317.433	78782464	70410240
21	82563	296.825	78782464	70434816
22	78666	43.8817	78815232	70443008
23	77218	502.245	78819328	70430720
24	70561	470.693	78827520	70455296
25	70142	361.218	78835712	70447104
26	67745	237.378	78843904	70471680
27	65110	430.664	80928768	70459392
28	63556	501.813	80936960	70483968
29	61932	1246.37	80953344	70492160
30	60471	174.326	83050496	70483968
31	58425	162.847	83058688	70508544
32	55548	1162.17	83058688	70496256
