1	286372	1089.43
2	469705	824.983
3	603628	2034.04
4	724376	981.919
5	720677	2572.47
6	730105	664.625
7	673466	968.475
8	520806	42866.5
9	462583	981.526
10	438520	874.183
11	428950	566.407
12	435653	7057.8
13	429780	303.229
14	434648	867.371
15	439496	515.3
16	436277	614.02
17	438302	4460.84
18	442434	404.353
19	445068	237.596
20	439898	2100.96
21	430716	556.987
22	421908	2650.52
23	425741	1503.48
24	426227	519.203
25	424362	736.899
26	418173	1624.56
27	416564	533.059
28	413921	964.953
29	412616	1425.76
30	411796	1153.88
31	406648	1608.66
32	405814	4632.23
