1	396854	3419.69	26714112	26013696
2	643647	7606.99	29528064	29450240
3	919491	4507.23	31776768	31764480
4	1.166e+06	9171.36	33697792	33685504
5	1.44645e+06	7915.82	35295232	35295232
6	1.70012e+06	10084	36814848	36806656
7	1.97815e+06	12202.2	38199296	38182912
8	2.25194e+06	14205.3	41463808	39501824
9	2.3465e+06	9925.95	42868736	40747008
10	2.57201e+06	9746.48	44003328	41906176
11	2.65586e+06	6368.49	45092864	43028480
12	2.86467e+06	16944.8	46260224	44167168
13	3.09299e+06	11491.2	47374336	45219840
14	3.29564e+06	25766.9	48435200	46288896
15	3.49245e+06	14332.1	49393664	47292416
16	3.68057e+06	5548.64	52666368	48422912
17	3.7548e+06	10591.3	53952512	49709056
18	3.45729e+06	28394.9	55111680	50831360
19	3.04627e+06	32115.6	56287232	52011008
20	2.34295e+06	38487.7	57040896	52858880
21	1.84226e+06	53728.3	57954304	53776384
22	1.6122e+06	32929.3	59187200	54992896
23	1.51736e+06	13204.1	62111744	55898112
24	1.40845e+06	6892.93	63356928	57081856
25	1.317e+06	5880.24	64163840	57892864
26	1.2677e+06	33026	65040384	58953728
27	1.2171e+06	8620.1	66236416	59789312
28	1.15581e+06	20807.1	66924544	60485632
29	1.10373e+06	25706.9	67690496	61235200
30	1.03331e+06	15188.5	70815744	62255104
31	1.01412e+06	28454.4	71692288	63139840
32	956230	11922.9	72417280	63848448
