1	220555	238.091
2	351621	1259.43
3	454687	1471.23
4	549458	2073.27
5	532482	802.001
6	535429	1192.94
7	491988	706.274
8	470367	750.127
9	434420	2650.27
10	412698	2970.42
11	397601	970.928
12	394972	859.158
13	392040	3207.64
14	394726	1417.2
15	392934	4815.16
16	389204	3040.6
17	388609	1150.05
18	395500	498.45
19	391967	3823.62
20	396023	3525.95
21	383342	3566.69
22	383828	2640.09
23	380669	741.243
24	377955	1044.77
25	376631	542.947
26	375297	1885.75
27	374075	443.753
28	372647	434.463
29	371851	363.749
30	368660	805.604
31	369210	1399.26
32	370177	1264.91
