1	172655	809.635
2	268458	912.239
3	386700	1063.87
4	488409	2132.94
5	565230	1377.45
6	655451	730.102
7	739804	1666.24
8	809227	1427.5
9	893571	2266.05
10	946076	1790
11	1.0175e+06	17282.7
12	1.07877e+06	4465.41
13	1.13518e+06	2117.1
14	1.17845e+06	1881.13
15	1.2211e+06	2640.84
16	1.25235e+06	2364.89
17	1.27994e+06	3524.69
18	1.3449e+06	3387.56
19	1.36475e+06	2727.27
20	1.38084e+06	3109.1
21	1.34612e+06	13760.4
22	1.37231e+06	8995.19
23	1.37813e+06	8981.02
24	1.38526e+06	8934.88
25	1.39403e+06	6351.08
26	1.40194e+06	4776.74
27	1.40145e+06	5046.43
28	1.40058e+06	5153.52
29	1.41313e+06	3565.05
30	1.41512e+06	6308.26
31	1.41556e+06	6768.95
32	1.42037e+06	8025.12
