1	464516	2.42648e+06
2	729516	1.11561e+07
3	882192	4.10344e+07
4	1.13382e+06	3.86062e+07
5	1.32849e+06	1.56319e+08
6	1.52458e+06	2.93433e+08
7	1.66813e+06	5.79922e+08
8	1.77835e+06	7.48394e+09
9	1.82126e+06	7.91381e+08
10	1.85216e+06	5.64997e+08
11	1.8869e+06	2.02981e+08
12	1.88572e+06	6.56655e+08
13	1.87743e+06	1.04448e+09
14	1.86085e+06	1.35443e+09
15	1.85762e+06	6.91706e+09
16	1.86266e+06	2.14531e+09
17	1.902e+06	9.58152e+09
18	2.00351e+06	3.72742e+09
19	2.0046e+06	6.0446e+09
20	1.9926e+06	1.13542e+09
21	1.98814e+06	1.70319e+09
22	2.00227e+06	1.34486e+09
23	1.98934e+06	9.57733e+08
24	1.99574e+06	1.04897e+09
25	1.98626e+06	1.11935e+09
26	1.99103e+06	1.1567e+09
27	1.98306e+06	1.00141e+09
28	1.98011e+06	1.38579e+09
29	1.99636e+06	2.25004e+09
30	1.98657e+06	1.71044e+09
31	1.9946e+06	1.94023e+09
32	1.99793e+06	2.21039e+09
