1	529734	6295.4	91226112	90673152
2	648555	4727.43	92278784	92200960
3	633457	4332.78	93560832	93552640
4	577354	6603.07	94973952	94961664
5	527170	2200.79	98299904	96378880
6	472754	2734.55	99557376	97669120
7	447005	2048.54	100999168	98910208
8	438428	1513.98	101924864	100012032
9	433857	1597.52	103165952	101138432
10	442785	2454.24	104034304	102141952
11	428303	2055.65	105119744	103088128
12	423276	1655.16	106205184	104161280
13	429538	732.18	108957696	104972288
14	426011	10924	109940736	105746432
15	424750	7804.57	110579712	106508288
16	448957	1988.65	111493120	107241472
17	446850	11142.1	112021504	107970560
18	440704	588.341	112771072	108642304
19	442274	2923	113430528	109277184
20	428094	2143.73	116097024	109903872
21	420444	8566.57	116772864	110505984
22	412523	7651.22	117252096	111054848
23	408573	2117.94	117932032	111665152
24	398409	3043.73	118362112	112181248
25	384306	3408.5	118951936	112689152
26	377152	1380.51	119455744	113205248
27	384000	3618.17	121999360	113643520
28	366066	3424.26	122499072	114159616
29	374451	4328.05	122888192	114565120
30	357141	3655.34	123396096	115040256
31	365578	9840.81	123854848	115462144
32	370827	3514.96	124227584	115859456
