1	890043	18273.4	33304576	32722944
2	1.60561e+06	21325.3	35667968	34291712
3	1.9064e+06	30709.1	36532224	35676160
4	2.44023e+06	18307.4	37076992	37064704
5	3.03086e+06	38133.5	38469632	38469632
6	3.60143e+06	114938	39804928	39796736
7	4.18365e+06	17494.3	42930176	41058304
8	4.68302e+06	26503.9	44163072	42201088
9	5.32434e+06	51507.5	45293568	43253760
10	5.97981e+06	51018.5	48263168	44220416
11	6.24527e+06	15093	49360896	45228032
12	6.757e+06	37210	50171904	46084096
13	7.28254e+06	53504.1	51085312	46977024
14	7.85507e+06	69607.6	51965952	47833088
15	8.3818e+06	79676	52875264	48672768
16	8.86393e+06	24953	53657600	49500160
17	9.46845e+06	53811	56459264	50323456
18	1.01125e+07	82312.7	57217024	50868224
19	1.04803e+07	71730.5	58290176	52047872
20	1.11547e+07	43775.3	58880000	52535296
21	1.16967e+07	25813.2	59432960	53260288
22	1.23364e+07	34142.8	59777024	53506048
23	1.2805e+07	128818	59904000	53657600
24	1.33562e+07	24695.3	60276736	53923840
25	1.39935e+07	35049.5	60506112	54075392
26	1.45574e+07	35096.2	60522496	54067200
27	1.49437e+07	87069.5	60547072	54099968
28	1.54446e+07	56189.8	60547072	54091776
29	1.60759e+07	22595.1	60547072	54149120
30	1.65914e+07	47342.1	60547072	54136832
31	1.71311e+07	61844	60547072	54140928
32	1.7673e+07	84211.7	60592128	54292480
