1	433781	7458.36	63094784	61411328
2	684973	3882.78	65232896	65155072
3	757493	2789.23	67899392	67887104
4	866392	4100.36	70103040	70094848
5	855779	4797.16	72126464	72126464
6	795286	1816.44	73986048	73977856
7	686683	4428.1	77324288	75616256
8	587335	13372.8	77324288	76926976
9	526850	1968.12	80154624	78090240
10	499615	15709	81457152	79425536
11	425186	5611.16	82567168	80486400
12	389200	6427.4	83394560	81342464
13	364744	7174.75	86745088	82579456
14	332622	2465.71	86745088	83431424
15	313096	6651.92	86765568	84684800
16	289152	1079.53	89518080	85389312
17	275472	1221.67	91557888	87363584
18	264024	1142.98	92971008	88793088
19	253320	595.623	94216192	90021888
20	243269	2636.13	95117312	90939392
21	239948	1673.25	95911936	91717632
22	230752	1018.78	98729984	92684288
23	222075	1432.51	99602432	93368320
24	214730	690.017	102359040	93986816
25	207464	993.225	102359040	94986240
26	201128	549.476	104079360	95711232
27	192856	560.247	104079360	96768000
28	186468	2425.54	104079360	97558528
29	175385	639.691	104382464	98107392
30	167833	3294.16	104976384	98684928
31	161701	4275.72	107839488	99831808
32	146977	2785.64	109133824	100573184
