1	160366	1081.96
2	261208	8919.62
3	374532	592.295
4	485089	1763.71
5	566640	1555.94
6	649493	1210.37
7	722402	2501.75
8	786789	2562.16
9	868399	2786.73
10	910417	1625.91
11	978714	8106.55
12	1.03097e+06	6539.45
13	1.08823e+06	1877.94
14	1.12795e+06	3164.18
15	1.1805e+06	12866.2
16	1.21416e+06	3980.06
17	1.22034e+06	24144.2
18	1.26744e+06	4129.55
19	1.27369e+06	8529.35
20	1.2852e+06	4886.79
21	1.2694e+06	8971.53
22	1.24749e+06	7488.7
23	1.22476e+06	7890.31
24	1.1802e+06	5399.18
25	1.15131e+06	9793.82
26	1.10923e+06	4330.44
27	1.06546e+06	17480.4
28	1.02745e+06	12616.4
29	977808	11154.1
30	943238	8691.02
31	890917	7451.98
32	875248	12062.6
