1	384030	1502.46	39432192	38838272
2	623217	4161.07	42893312	42815488
3	877266	4405.27	45457408	45445120
4	1.12645e+06	5134.9	47591424	47583232
5	1.40189e+06	5963.99	49451008	49451008
6	1.55201e+06	69911.2	51118080	51109888
7	1.88934e+06	12668	52563968	52547584
8	2.16171e+06	9879.07	53833728	53817344
9	2.23446e+06	4182.26	57311232	55205888
10	2.4397e+06	11198.6	58560512	56430592
11	2.52898e+06	9112.56	59727872	57606144
12	2.73973e+06	8084.44	60936192	58789888
13	2.95635e+06	7891.55	62029824	59891712
14	3.18823e+06	4801.43	63213568	61050880
15	3.35523e+06	8997.35	64241664	62087168
16	3.56108e+06	14223.8	65331200	63152128
17	3.68712e+06	10077.6	68763648	64499712
18	3.72109e+06	20143.1	69922816	65654784
19	3.623e+06	18861.1	71024640	66732032
20	3.03349e+06	47902.6	72171520	67887104
21	2.37399e+06	40895.3	73297920	68988928
22	2.00162e+06	56285.8	74203136	69902336
23	1.84673e+06	24738.9	74874880	70688768
24	1.67652e+06	25528.5	78331904	72040448
25	1.52974e+06	24584.6	79134720	72859648
26	1.40636e+06	30849.4	79941632	73854976
27	1.34224e+06	34596.3	81027072	74752000
28	1.28843e+06	13268.1	81592320	75583488
29	1.22608e+06	23287.2	82530304	76255232
30	1.16663e+06	23061.1	83501056	77451264
31	1.11571e+06	24481.2	86888448	78577664
32	1.09364e+06	6367.89	88195072	79634432
