1	186603	1.67206e+06
2	338763	3.63774e+06
3	420811	2.97926e+06
4	553854	1.22164e+07
5	671809	8.27598e+07
6	774301	5.28765e+07
7	883452	5.37136e+07
8	996887	7.67651e+07
9	1.09652e+06	3.45505e+07
10	1.19628e+06	1.30157e+08
11	1.2583e+06	1.59005e+08
12	1.34276e+06	1.57949e+08
13	1.40896e+06	7.10018e+08
14	1.48301e+06	3.03052e+08
15	1.56365e+06	6.6551e+09
16	1.67582e+06	3.51115e+08
17	1.62514e+06	1.13611e+09
18	1.64107e+06	1.05909e+09
19	1.68946e+06	4.67327e+08
20	1.69515e+06	4.03484e+08
21	1.73523e+06	5.67735e+08
22	1.73544e+06	9.3992e+08
23	1.7722e+06	7.2117e+08
24	1.79257e+06	8.07877e+08
25	1.79652e+06	9.80978e+08
26	1.8291e+06	5.16123e+08
27	1.83853e+06	5.48727e+08
28	1.84277e+06	8.74482e+08
29	1.8608e+06	1.27218e+09
30	1.8807e+06	1.87819e+09
31	1.8736e+06	1.76072e+09
32	1.87448e+06	7.84517e+08
