1	556865	6355.75	91160576	90554368
2	661652	4912.57	91242496	91164672
3	656040	4520.87	91254784	91246592
4	584859	4300.08	91271168	91258880
5	524051	2802.03	91279360	91279360
6	477030	1306.89	91291648	91283456
7	442600	1556.65	91308032	91291648
8	439174	1481.02	93396992	91316224
9	431506	6736.16	93413376	91312128
10	453198	1318.04	93413376	91332608
11	430937	1891.71	93462528	91324416
12	435038	2027.15	93478912	91348992
13	440728	2861.45	93478912	91340800
14	440004	1515.98	93478912	91365376
15	449568	987.099	93478912	91369472
16	440755	8588.07	95633408	91365376
17	441429	9137.33	95633408	91389952
18	440177	10892.6	95633408	91381760
19	436432	1692.41	95633408	91402240
20	433048	2502.97	95633408	91394048
21	420160	7212.44	95633408	91418624
22	410062	2098.25	95633408	91426816
23	412269	1493.42	97705984	91414528
24	405812	1723.39	97714176	91439104
25	405091	1843.08	97722368	91430912
26	398879	2657.26	97730560	91455488
27	385637	1774.15	97894400	91447296
28	380945	5591.51	97906688	91467776
29	371390	3234.28	97939456	91475968
30	374679	3758.01	100028416	91467776
31	373817	6940.18	100044800	91492352
32	378328	2256.54	100065280	91480064
