1	738786	13162	57483264	57405440
2	943708	16238.2	59846656	58429440
3	769601	5757.85	59846656	59719680
4	608407	5716.06	60944384	60932096
5	461306	18444.5	62054400	62054400
6	400879	887.239	63049728	63041536
7	340135	698.513	65933312	63967232
8	291966	3432.03	66953216	64872448
9	212363	1310.15	67768320	65646592
10	192864	551.192	70410240	66347008
11	170294	2780.3	71278592	67067904
12	158049	491.804	71802880	67731456
13	146100	942.163	72577024	68399104
14	137150	394.171	73105408	69042176
15	128956	782.687	73691136	69566464
16	120985	1010.3	74268672	70144000
17	111205	476.607	76824576	70647808
18	102712	952.315	77434880	71159808
19	96171	632.513	77815808	71630848
20	85368	281.866	78348288	72073216
21	83806	240.436	78778368	72519680
22	80180	63.0079	79249408	72974336
23	78080	142.909	79687680	73396224
24	72093	141.986	82092032	73773056
25	71636	270.568	82513920	74170368
26	68298	131.037	82857984	74539008
27	65316	576.022	83296256	74924032
28	63175	168.83	83656704	75317248
29	61505	238.184	84008960	75661312
30	58353	124.969	84393984	76013568
31	55783	349.668	86822912	76361728
32	53103	254.176	87166976	76713984
