1	113	1.54919	12201984	11628544
2	191	2.89828	14307328	12251136
3	284	3.84708	14307328	12349440
4	379	2.14476	14307328	12402688
5	472	5.32917	14307328	12496896
6	562	5.70964	14307328	12546048
7	653	9.77753	14684160	12681216
8	743	4.83735	14897152	12816384
9	742	6.89928	15003648	12898304
10	815	7.60263	17170432	12984320
11	830	9.05539	17518592	13352960
12	899	5.2915	17698816	13533184
13	963	9.89949	17895424	13717504
14	1032	6.0663	18010112	13836288
15	1101	9.59166	18206720	14032896
16	1168	6.69328	18976768	14790656
17	1192	6.63325	21348352	15081472
18	1235	11.3402	21704704	15458304
19	1263	6.61816	22048768	15810560
20	1287	8.28251	22392832	16125952
21	1326	9.48683	22634496	16404480
22	1350	4.219	22925312	16650240
23	1366	4.89898	24924160	18657280
24	1388	4.31277	27443200	19152896
25	1403	6.61816	28057600	19714048
26	1413	5.47723	28573696	20307968
27	1430	11.9164	29274112	20942848
28	1442	11.225	29855744	21577728
29	1452	9.95992	30552064	22200320
30	1444	10.5736	31031296	22732800
31	1436	11.7558	33583104	23150592
32	1430	17.5613	34025472	23564288
