1	567635	7541.86	73977856	73297920
2	1.00186e+06	7066.82	74977280	74899456
3	1.44049e+06	8988.07	76169216	76156928
4	1.92674e+06	12616.1	78340096	77369344
5	2.32193e+06	18405.6	80367616	78471168
6	2.73797e+06	29205.4	81477632	79470592
7	3.13169e+06	13049.6	82325504	80400384
8	3.49992e+06	11202.6	83288064	81272832
9	3.66193e+06	10872.8	84049920	82075648
10	3.92447e+06	13532.7	84860928	82857984
11	3.96913e+06	13724	85671936	83582976
12	4.23081e+06	10503	88375296	84250624
13	4.27212e+06	47603.3	89112576	84926464
14	4.1128e+06	79371	89731072	85549056
15	3.91863e+06	46311.5	90365952	86163456
16	3.76984e+06	49832.1	90959872	86740992
17	3.54322e+06	54296.5	91541504	87310336
18	3.28753e+06	77335.1	92123136	87859200
19	3.0055e+06	43466.4	94691328	88358912
20	2.89881e+06	107412	95285248	88911872
21	2.5741e+06	31021.5	95752192	89354240
22	2.42346e+06	61887.3	96284672	89894912
23	2.28715e+06	71799.4	96743424	90333184
24	2.09918e+06	63212.3	97165312	90783744
25	1.99221e+06	45106.5	97628160	91201536
26	2.35273e+06	84062.8	100216832	91688960
27	1.70674e+06	51642.2	100634624	92114944
28	1.62726e+06	19734.1	100995072	92499968
29	1.50238e+06	25131.8	101421056	92893184
30	1.4547e+06	38092.8	101842944	93290496
31	1.31918e+06	14086.6	102260736	93708288
32	1.32225e+06	51257.6	102625280	94052352
