1	142941	689.556
2	219688	1031.19
3	316322	618.271
4	399765	1566.74
5	451428	951.304
6	516269	2050.42
7	574434	1750.4
8	617679	2982.88
9	673554	1511.07
10	699796	2116.75
11	743846	804.55
12	774599	2294.13
13	799242	4858.81
14	790395	6894.97
15	754269	5939.03
16	705552	4039.19
17	679796	3180.35
18	657774	4033.03
19	632535	1614.81
20	604457	2325.33
21	587550	4827.82
22	569427	2488.21
23	563654	2566.33
24	554581	3950.71
25	553789	4124.23
26	545189	1249.4
27	546498	3924.57
28	543271	1566.37
29	538042	4017.78
30	539328	2626.32
31	531054	2825.27
32	534139	1767.74
