1	165083	1473.01
2	254907	487.111
3	370466	1339.76
4	465337	1552.97
5	542183	1010.91
6	624488	2378.07
7	702680	2784.91
8	766434	1764.33
9	847938	1297.8
10	902386	4454.42
11	975540	4200.55
12	1.02354e+06	1619.02
13	1.09544e+06	7870.55
14	1.14194e+06	4225.93
15	1.18233e+06	11642.9
16	1.21794e+06	11223.8
17	1.24867e+06	19892.2
18	1.28206e+06	15729.7
19	1.30752e+06	9083.44
20	1.33816e+06	3318.87
21	1.33164e+06	2203.57
22	1.32143e+06	11977.1
23	1.31519e+06	14300.4
24	1.33834e+06	11690
25	1.34538e+06	13405.7
26	1.34847e+06	21569.8
27	1.36449e+06	5782.4
28	1.3741e+06	10161.6
29	1.37261e+06	14621.8
30	1.3902e+06	6403.83
31	1.39186e+06	11944.4
32	1.38867e+06	14322.4
