1	318506	3377.51
2	501514	2301.9
3	682453	3186.6
4	838939	3403.41
5	946970	1134.31
6	1.06085e+06	6070.31
7	1.16708e+06	5427.75
8	1.23534e+06	3326.61
9	1.31388e+06	4373.99
10	1.35099e+06	1366.24
11	1.38645e+06	3429.34
12	1.40779e+06	1683.54
13	1.37654e+06	1979.2
14	1.42066e+06	17082.5
15	1.46628e+06	1811.83
16	1.48258e+06	2362.06
17	1.46584e+06	21722.6
18	1.45914e+06	1206.62
19	1.45862e+06	1675.52
20	1.47798e+06	2118.71
21	1.43915e+06	2883.73
22	1.44282e+06	2570.57
23	1.45037e+06	1952.65
24	1.4604e+06	3985.12
25	1.45622e+06	5288.96
26	1.46694e+06	2939.44
27	1.46835e+06	1914.35
28	1.4754e+06	3412.28
29	1.47855e+06	4193.43
30	1.485e+06	1636.01
31	1.48924e+06	2579.75
32	1.48992e+06	6294.16
