1	518306	9454.32
2	930198	4165.99
3	1.19848e+06	9738.15
4	1.60856e+06	8343.5
5	1.95441e+06	7728.81
6	2.32066e+06	6397.65
7	2.6684e+06	7902.62
8	2.99102e+06	30496.6
9	3.43658e+06	16102.4
10	3.80903e+06	53508.4
11	4.00115e+06	74703
12	4.3846e+06	3895.76
13	4.69918e+06	35155.9
14	5.0311e+06	5978.71
15	5.33872e+06	23508.8
16	5.57719e+06	70784.4
17	5.90505e+06	29904.9
18	6.1539e+06	26715.5
19	6.42961e+06	18387.1
20	6.64204e+06	84656.1
21	6.87378e+06	116990
22	6.93962e+06	99722.4
23	7.45179e+06	32905.1
24	7.48059e+06	109638
25	7.67606e+06	163787
26	7.71107e+06	120354
27	7.98594e+06	106673
28	8.38773e+06	564367
29	8.3218e+06	122082
30	8.72344e+06	219329
31	9.3107e+06	255585
32	9.3789e+06	578893
