1	190115	511.239
2	290906	3417.69
3	394453	3365.76
4	472198	5088.22
5	535284	19772.7
6	598185	7716.77
7	667461	4623.26
8	674672	39080.1
9	759761	10304.3
10	768281	19048.6
11	781638	49953.5
12	822539	27791.1
13	868885	17623.5
14	869983	39703.1
15	835183	48235.7
16	877952	35025
17	834245	46119.2
18	834452	25921.1
19	828223	25200.3
20	783089	41821.1
21	740867	30987.4
22	726008	83745.5
23	727885	22769.3
24	702638	39602.9
25	700252	23398.1
26	706164	13374.1
27	689981	35653.7
28	665223	29423.4
29	651005	33680.7
30	638107	53352.2
31	634567	84807.3
32	645260	20005.4
