1	389133	3348.92	159485952	159485952
2	652762	4566.76	164003840	163926016
3	903458	1917.68	167411712	167399424
4	1.16862e+06	255.636	171405312	169828352
5	1.44859e+06	4199.59	173772800	171704320
6	1.71276e+06	5950.57	175656960	173576192
7	1.98847e+06	2276.38	177082368	175484928
8	2.24401e+06	6039.48	179310592	177250304
9	2.31064e+06	7626.53	181104640	179003392
10	2.53824e+06	5210.73	182366208	180371456
11	2.58902e+06	3736.23	183951360	181813248
12	2.81479e+06	7492.79	186949632	183095296
13	3.0547e+06	5069.05	188178432	184446976
14	3.28752e+06	2258.96	189603840	185409536
15	3.50652e+06	5020.58	190476288	186531840
16	3.73112e+06	5123.33	192180224	188022784
17	3.90808e+06	7183.39	194375680	190300160
18	4.07832e+06	6874.67	196354048	192176128
19	4.25362e+06	8252.52	200122368	193847296
20	4.41006e+06	4209.91	201220096	194945024
21	4.5688e+06	4733.51	202293248	196001792
22	4.58297e+06	5822.28	203554816	197283840
23	4.39201e+06	20020	204759040	198467584
24	3.85e+06	48311.5	205807616	199532544
25	2.52752e+06	19876.8	207511552	201355264
26	2.00469e+06	36086.2	210718720	202510336
27	1.77279e+06	15048.3	211787776	203522048
28	1.57296e+06	10118.4	212819968	205217792
29	1.4167e+06	4692.34	214605824	206360576
30	1.29001e+06	8128.25	215445504	208203776
31	1.19058e+06	11515.2	218198016	209924096
32	1.10629e+06	2971.24	219725824	212209664
