1	313687	1908.52
2	489956	479.6
3	581401	2011.35
4	649987	1577.78
5	560546	2142.01
6	506184	7564.36
7	442087	911.346
8	422842	2079.69
9	385672	1019.59
10	372685	3007.3
11	360055	2240.26
12	354162	2169.91
13	352915	2604.56
14	352219	621.306
15	351972	3003.9
16	348066	2140.2
17	337422	535.24
18	337559	577.183
19	336494	2647.45
20	334104	2166.81
21	324225	638.532
22	321742	734.753
23	319830	2634.22
24	320034	429.752
25	313960	332.583
26	310671	2236.25
27	303244	1067.13
28	300663	822.568
29	298164	507.988
30	298210	2338.43
31	298920	3880.8
32	297371	1977.59
