1	579511	8938.41	32555008	31977472
2	978576	9224.71	33562624	33488896
3	1.36659e+06	16150.1	34750464	34738176
4	1.81816e+06	18112.3	35926016	35913728
5	2.2968e+06	14575.6	37048320	37048320
6	2.76037e+06	36817.2	40132608	38092800
7	3.19881e+06	24299	40984576	39034880
8	3.65633e+06	39045.3	41947136	39919616
9	3.85458e+06	34793.3	42696704	40718336
10	4.2481e+06	9027.39	43573248	41521152
11	4.40374e+06	19981.2	44249088	42233856
12	4.75018e+06	11099.4	44998656	42917888
13	5.11124e+06	15508.1	45670400	43560960
14	5.4676e+06	29117.9	48369664	44179456
15	5.78059e+06	24984.2	48984064	44773376
16	6.02914e+06	17593.9	49586176	45387776
17	6.0539e+06	38269.5	50225152	45981696
18	5.68355e+06	154137	50753536	46534656
19	5.54536e+06	296880	51347456	47087616
20	4.22534e+06	112938	51830784	47558656
21	3.90318e+06	30186.1	54431744	48037888
22	3.76805e+06	109035	54894592	48508928
23	4.02272e+06	379657	55398400	49016832
24	3.10019e+06	78370.6	55869440	49475584
25	3.13809e+06	207681	56258560	49844224
26	3.15702e+06	50738.1	56778752	50356224
27	3.02568e+06	179494	57225216	50778112
28	2.66403e+06	186052	59682816	51159040
29	2.63181e+06	77293.3	60067840	51531776
30	2.42739e+06	111875	60284928	51949568
31	2.25425e+06	96914.6	60735488	52375552
32	2.26998e+06	131866	61267968	52695040
