1	393089	1854.94	149725184	149647360
2	661654	4849.91	153174016	153096192
3	904592	9175.91	155836416	155824128
4	1.17529e+06	4094.75	159055872	157999104
5	1.46223e+06	8186.95	161857536	159784960
6	1.74822e+06	10118.2	163446784	161366016
7	2.02908e+06	15919	164790272	162754560
8	2.28382e+06	19998.7	166227968	164167680
9	2.35633e+06	9652.45	167563264	165625856
10	2.57819e+06	13585.8	168992768	166912000
11	2.6666e+06	18031.6	170262528	168124416
12	2.87926e+06	17012	173543424	169308160
13	3.10832e+06	12358.2	174657536	170430464
14	3.33363e+06	7918.26	175824896	171573248
15	3.54031e+06	11513.4	176885760	172642304
16	3.72674e+06	22762.2	178077696	173809664
17	3.82906e+06	19655	179281920	175022080
18	3.73614e+06	30295.9	180359168	176164864
19	3.4847e+06	21919.3	183623680	177332224
20	2.85998e+06	64279	184553472	178278400
21	2.34606e+06	28203.6	185466880	179183616
22	2.02438e+06	57026.8	186650624	180375552
23	1.83071e+06	31840.9	187645952	181252096
24	1.67487e+06	49584.3	188473344	182194176
25	1.55574e+06	41896.4	189452288	183160832
26	1.397e+06	18961.5	192659456	184344576
27	1.35319e+06	37923.1	193662976	185192448
28	1.31009e+06	29098.9	194174976	186077184
29	1.23073e+06	13014	195379200	186920960
30	1.21375e+06	6312.08	196571136	188010496
31	1.15156e+06	17915.4	197619712	189067264
32	1.05864e+06	10325.1	198242304	189853696
