1	297457	2175.65	95694848	94818304
2	378233	1464.91	98869248	98791424
3	397211	3193.86	101490688	101482496
4	381704	1619.94	103587840	103575552
5	347989	1573.62	105287680	105287680
6	322249	1709.7	106823680	106815488
7	299400	1186.22	108171264	108154880
8	290250	2078.19	109400064	109375488
9	279939	3059.81	112513024	110456832
10	286186	961.338	113778688	111652864
11	270493	4134.43	114745344	112623616
12	262598	5001.32	115621888	113516544
13	274792	1128.97	116654080	114573312
14	274293	1377.91	117493760	115396608
15	272316	564.178	118276096	116195328
16	271242	4110.78	118935552	116838400
17	261922	2621.26	122163200	117977088
18	262035	1485.03	123596800	119418880
19	268311	1892.62	124207104	120066048
20	266181	878.637	125296640	121118720
21	265939	2322.49	126230528	122032128
22	262686	746.358	127090688	122937344
23	258568	663.003	128118784	123924480
24	257809	602.488	130691072	124399616
25	251670	2479.26	131317760	125079552
26	247185	487.772	131993600	125702144
27	241790	2655.73	132468736	126193664
28	241412	3297.84	133001216	126713856
29	234028	943.834	133599232	127324160
30	237669	2125.41	134311936	128020480
31	238324	1002.1	137031680	128643072
32	238496	620.256	137445376	129126400
