2	3128	44.5017	48910336	40554496
3	5680	107.108	66392064	57819136
4	9206	154.791	95866880	87289856
5	8710	213.181	133423104	127115264
6	6611	842.891	206921728	198373376
7	5755	126.922	349487104	342986752
8	5317	59.9383	619986944	613498880
9	5107	52.3727	1160998912	1152458752
10	4925	34.4688	2234744832	2226233344
11	4746	45.2747	4384223232	4375830528
12	4646	44.6553	8679309312	8670912512
13	5224	96.3846	17269587968	17261076480
14	6998	132.96	34449981440	34441416704
15	5544	128.07	68797751296	68786929664
