1	167467	1817.72
2	263021	775.702
3	378501	572.934
4	477440	426.336
5	549574	1496.75
6	628539	1589.67
7	708801	3063.38
8	773702	2631.27
9	848581	2124.07
10	899233	10118.8
11	963908	3346.91
12	1.01575e+06	2586.76
13	1.07974e+06	1702.57
14	1.15787e+06	27391.8
15	1.21774e+06	4388.75
16	1.2409e+06	4015.62
17	1.26715e+06	2840.49
18	1.28867e+06	3369.93
19	1.29464e+06	4044.11
20	1.30008e+06	6005.83
21	1.2699e+06	10857.6
22	1.23824e+06	8711.18
23	1.21284e+06	4606.81
24	1.17402e+06	9887.35
25	1.11874e+06	9050.17
26	1.09109e+06	18426.5
27	1.04404e+06	11040.1
28	1.00615e+06	10791.1
29	961603	17353.8
30	905048	8092.26
31	890220	19919.5
32	844404	10167.5
