1	217675	482.879
2	342588	1357.49
3	454269	337.051
4	547198	1336.84
5	577241	2204.24
6	618942	1431.49
7	543376	36699.8
8	503970	933.392
9	463972	1932.46
10	440531	1209.55
11	427085	738.333
12	412719	1826.98
13	411186	1090.04
14	414324	6413.15
15	411659	834.299
16	413216	2494.44
17	419496	2278.18
18	427206	8916.28
19	436470	8059.42
20	425684	5909.76
21	413354	764.848
22	410708	471.326
23	411669	345.471
24	411086	804.295
25	410187	974.415
26	406097	377.743
27	404998	2754.14
28	404507	392.647
29	404869	2181.91
30	401069	580.868
31	398561	742.796
32	395933	4042.06
