1	398839	6717.01	149667840	148967424
2	652593	5077.58	153071616	152997888
3	925776	2777.2	156278784	155660288
4	1.19165e+06	7943.37	157978624	157966336
5	1.46465e+06	6380.09	159764480	159764480
6	1.74892e+06	12624.8	163418112	161333248
7	1.99452e+06	27487.9	164954112	162897920
8	2.27109e+06	8165.6	166236160	164184064
9	2.36913e+06	38243.3	167665664	165560320
10	2.59082e+06	15727	168783872	166653952
11	2.69258e+06	34162.7	172093440	167866368
12	2.9045e+06	24007.7	173379584	169160704
13	3.13103e+06	29463.4	174522368	170278912
14	3.33796e+06	29206.5	175599616	171364352
15	3.51414e+06	18546.7	176779264	172560384
16	3.65834e+06	23117.4	177852416	173600768
17	3.71377e+06	46953.6	179097600	174870528
18	3.58101e+06	60330.4	182304768	176013312
19	3.21543e+06	149753	183447552	177172480
20	2.23738e+06	55994.4	184635392	178343936
21	1.91058e+06	48261.5	186015744	179740672
22	1.74806e+06	36670.6	187166720	180899840
23	1.53551e+06	26299.6	188239872	181854208
24	1.42866e+06	48369	189263872	182972416
25	1.32746e+06	32491.8	192405504	184016896
26	1.27866e+06	33809.2	193146880	184774656
27	1.19884e+06	26782.6	194146304	185757696
28	1.12814e+06	21123.3	195375104	187002880
29	1.08463e+06	12198	196100096	187727872
30	1.02941e+06	10474.3	197083136	188710912
31	969780	31363.5	197844992	189456384
32	903363	9274.81	201072640	190513152
