0	19541
1	19403
2	19544
3	19603
4	19565
5	19672
6	19734
7	19567
8	19624
9	19567
10	19502
11	19311
12	19245
13	19313
14	19636
15	19502
16	19496
17	19627
18	19560
19	19441
20	19617
21	19699
22	19570
23	19502
24	19659
25	19544
26	19361
27	19597
28	19571
29	19412
30	19567
31	19697
32	19554
33	19536
34	19376
35	19497
36	19618
37	19545
38	19481
39	19236
40	19479
41	19487
42	19714
43	19733
44	19388
45	19333
46	19742
47	19659
48	19572
49	19535
50	19585
51	19647
52	19535
53	19221
54	19452
55	19785
56	19588
57	19272
58	19734
59	19362
60	19581
61	19707
62	19690
63	19613
64	19428
65	19418
66	19447
67	19650
68	19504
69	19455
70	19671
71	19325
72	19493
73	19464
74	19721
75	19341
76	19418
77	19518
78	19469
79	19536
80	19638
81	19499
82	19480
83	19649
84	19541
85	19530
86	19593
87	19562
88	19696
89	19500
90	19325
91	19287
92	19772
93	19653
94	19652
95	19423
96	19501
97	19352
98	19668
99	19585
100	19283
101	19529
102	19487
103	19653
104	19587
105	19755
106	19495
107	19315
108	19821
109	19628
110	19606
111	19790
112	19683
113	19422
114	19291
115	19415
116	19719
117	19306
118	19606
119	19453
120	19438
121	19544
122	19436
123	19544
124	19503
125	19470
126	19582
127	19504
128	19653
129	19496
130	19543
131	19639
132	19292
133	19488
134	19522
135	19454
136	19475
137	19611
138	19381
139	19340
140	19625
141	19293
142	19497
143	19590
144	19606
145	19526
146	19621
147	19543
148	19791
149	19774
150	19280
151	19545
152	19546
153	19555
154	19530
155	19873
156	19681
157	19589
158	19746
159	19448
160	19500
161	19290
162	19697
163	19480
164	19331
165	19444
166	19532
167	19694
168	19502
169	19327
170	19521
171	19678
172	19619
173	19596
174	19842
175	19718
176	19681
177	19757
178	19645
179	19613
180	19551
181	19396
182	19414
183	19644
184	19408
185	19368
186	19520
187	19559
188	19441
189	19648
190	19275
191	19446
192	19881
193	19556
194	19494
195	19845
196	19478
197	19268
198	19480
199	19517
200	19654
201	19455
202	19580
203	19237
204	19475
205	19688
206	19409
207	19448
208	19679
209	19354
210	19432
211	19471
212	19583
213	19579
214	19224
215	19653
216	19462
217	19419
218	19411
219	19403
220	19550
221	19531
222	19484
223	19452
224	19609
225	19556
226	19520
227	19509
228	19576
229	19478
230	19626
231	19533
232	19597
233	19488
234	19366
235	19862
236	19778
237	19313
238	19488
239	19437
240	19600
241	19405
242	19666
243	19610
244	19868
245	19539
246	19379
247	19602
248	19275
249	19419
250	19571
251	19391
252	19476
253	19308
254	19509
255	19669
