0	19545
1	19541
2	19502
3	19322
4	19403
5	19434
6	19706
7	19532
8	19459
9	19792
10	19597
11	19435
12	19487
13	19583
14	19706
15	19617
16	19410
17	19483
18	19562
19	19227
20	19371
21	19448
22	19276
23	19601
24	19554
25	19304
26	19493
27	19775
28	19400
29	19489
30	19638
31	19821
32	19539
33	19581
34	19563
35	19572
36	19478
37	19567
38	19495
39	19475
40	19806
41	19542
42	19481
43	19882
44	19588
45	19542
46	19581
47	19711
48	19616
49	19695
50	19513
51	19659
52	19367
53	19561
54	19501
55	19390
56	19567
57	19447
58	19672
59	19558
60	19347
61	19320
62	19503
63	19560
64	19417
65	19616
66	19609
67	19617
68	19621
69	19429
70	19502
71	19511
72	19463
73	19688
74	19499
75	19440
76	19613
77	19519
78	19664
79	19692
80	19455
81	19785
82	19368
83	19624
84	19471
85	19484
86	19444
87	19715
88	19831
89	19636
90	19338
91	19467
92	19393
93	19472
94	19397
95	19450
96	19543
97	19871
98	19555
99	19569
100	19558
101	19589
102	19561
103	19634
104	19598
105	19516
106	19710
107	19569
108	19491
109	19421
110	19817
111	19931
112	19238
113	19364
114	19483
115	19487
116	19496
117	19689
118	19467
119	19376
120	19481
121	19321
122	19380
123	19584
124	19427
125	19504
126	19407
127	19615
128	19886
129	19334
130	19594
131	19463
132	19397
133	19557
134	19239
135	19501
136	19618
137	19496
138	19251
139	19656
140	19571
141	19512
142	19428
143	19479
144	19386
145	19559
146	19328
147	19413
148	19518
149	19642
150	19548
151	19485
152	19609
153	19660
154	19569
155	19575
156	19629
157	19493
158	19510
159	19371
160	19498
161	19295
162	19523
163	19543
164	19476
165	19300
166	19695
167	19741
168	19638
169	19485
170	19566
171	19635
172	19542
173	19439
174	19538
175	19540
176	19660
177	19571
178	19344
179	19543
180	19377
181	19673
182	19750
183	19752
184	19676
185	19711
186	19648
187	19388
188	19652
189	19456
190	19501
191	19573
192	19327
193	19816
194	19717
195	19486
196	19470
197	19520
198	19223
199	19624
200	19579
201	19630
202	19031
203	19338
204	19463
205	19702
206	19456
207	19615
208	19475
209	19309
210	19599
211	19555
212	19498
213	19597
214	19597
215	19380
216	19470
217	19583
218	19546
219	19444
220	19507
221	19502
222	19251
223	19462
224	19237
225	19538
226	19478
227	19598
228	19759
229	19478
230	19662
231	19550
232	19518
233	19402
234	19383
235	19510
236	19706
237	19810
238	19444
239	19339
240	19643
241	19762
242	19589
243	19331
244	19735
245	19693
246	19705
247	19547
248	19523
249	19554
250	19591
251	19730
252	19614
253	19258
254	19405
255	19456
