0	19689
1	19611
2	19585
3	19548
4	19505
5	19562
6	19552
7	19579
8	19474
9	19364
10	19599
11	19455
12	19607
13	19404
14	19716
15	19539
16	19644
17	19573
18	19175
19	19284
20	19763
21	19539
22	19713
23	19634
24	19422
25	19454
26	19287
27	19653
28	19411
29	19663
30	19741
31	19622
32	19395
33	19715
34	19487
35	19665
36	19380
37	19645
38	19494
39	19655
40	19617
41	19541
42	19788
43	19414
44	19358
45	19478
46	19637
47	19653
48	19600
49	19517
50	19686
51	19425
52	19492
53	19467
54	19540
55	19630
56	19374
57	19862
58	19629
59	19502
60	19426
61	19545
62	19776
63	19635
64	19656
65	19671
66	19559
67	19606
68	19639
69	19410
70	19530
71	19613
72	19539
73	19496
74	19424
75	19740
76	19363
77	19738
78	19323
79	19568
80	19561
81	19308
82	19735
83	19496
84	19455
85	19590
86	19604
87	19435
88	19691
89	19368
90	19637
91	19366
92	19346
93	19763
94	19422
95	19491
96	19528
97	19472
98	19584
99	19658
100	19578
101	19639
102	19673
103	19457
104	19509
105	19520
106	19164
107	19239
108	19571
109	19723
110	19764
111	19536
112	19570
113	19305
114	19317
115	19560
116	19748
117	19640
118	19527
119	19733
120	19462
121	19519
122	19793
123	19626
124	19451
125	19651
126	19268
127	19506
128	19349
129	19641
130	19468
131	19594
132	19541
133	19677
134	19689
135	19536
136	19398
137	19645
138	19500
139	19558
140	19578
141	19715
142	19518
143	19330
144	19560
145	19529
146	19535
147	19341
148	19625
149	19288
150	19412
151	19429
152	19732
153	19307
154	19508
155	19349
156	19568
157	19647
158	19341
159	19505
160	19306
161	19355
162	19480
163	19663
164	19453
165	19344
166	19555
167	19371
168	19684
169	19561
170	19623
171	19639
172	19477
173	19547
174	19330
175	19487
176	19556
177	19779
178	19554
179	19600
180	19902
181	19537
182	19609
183	19565
184	19676
185	19571
186	19407
187	19408
188	19380
189	19599
190	19710
191	19463
192	19613
193	19330
194	19677
195	19575
196	19573
197	19410
198	19613
199	19504
200	19390
201	19439
202	19593
203	19398
204	19332
205	19506
206	19581
207	19618
208	19565
209	19407
210	19419
211	19444
212	19539
213	19473
214	19541
215	19351
216	19679
217	19555
218	19612
219	19482
220	19339
221	19498
222	19486
223	19460
224	19666
225	19500
226	19442
227	19584
228	19569
229	19343
230	19806
231	19674
232	19250
233	19478
234	19388
235	19727
236	19280
237	19495
238	19576
239	19521
240	19579
241	19622
242	19611
243	19430
244	19382
245	19511
246	19722
247	19562
248	19451
249	19213
250	19548
251	19457
252	19540
253	19523
254	19740
255	19375
