0	19323
1	19533
2	19518
3	19520
4	19729
5	19550
6	19558
7	19507
8	19467
9	19560
10	19568
11	19412
12	19337
13	19656
14	19563
15	19795
16	19636
17	19446
18	19527
19	19525
20	19475
21	19530
22	19684
23	19458
24	19486
25	19561
26	19449
27	19315
28	19390
29	19729
30	19277
31	19513
32	19475
33	19393
34	19755
35	19566
36	19641
37	19539
38	19342
39	19706
40	19337
41	19292
42	19428
43	19298
44	19574
45	19579
46	19829
47	19529
48	19529
49	19569
50	19471
51	19523
52	19591
53	19734
54	19562
55	19248
56	19606
57	19640
58	19525
59	19755
60	19672
61	19450
62	19588
63	19494
64	19710
65	19645
66	19508
67	19583
68	19581
69	19547
70	19696
71	19571
72	19148
73	19707
74	19652
75	19471
76	19685
77	19414
78	19457
79	19870
80	19313
81	19404
82	19600
83	19554
84	19626
85	19614
86	19583
87	19543
88	19258
89	19640
90	19558
91	19589
92	19613
93	19484
94	19520
95	19468
96	19618
97	19603
98	19499
99	19601
100	19261
101	19582
102	19448
103	19794
104	19464
105	19540
106	19529
107	19226
108	19507
109	19458
110	19618
111	19391
112	19649
113	19521
114	19503
115	19457
116	19457
117	19472
118	19446
119	19595
120	19511
121	19392
122	19675
123	19690
124	19534
125	19635
126	19636
127	19600
128	19582
129	19476
130	19432
131	19610
132	19269
133	19487
134	19400
135	19262
136	19659
137	19548
138	19550
139	19511
140	19553
141	19519
142	19519
143	19473
144	19609
145	19471
146	19417
147	19550
148	19669
149	19933
150	19493
151	19529
152	19380
153	19644
154	19637
155	19616
156	19545
157	19395
158	19569
159	19403
160	19444
161	19542
162	19423
163	19345
164	19511
165	19466
166	19663
167	19530
168	19651
169	19141
170	19659
171	19619
172	19440
173	19508
174	19577
175	19836
176	19736
177	19644
178	19548
179	19515
180	19549
181	19467
182	19499
183	19555
184	19391
185	19474
186	19729
187	19582
188	19445
189	19422
190	19684
191	19561
192	19564
193	19556
194	19685
195	19405
196	19892
197	19514
198	19450
199	19431
200	19633
201	19593
202	19678
203	19693
204	19474
205	19350
206	19647
207	19369
208	19541
209	19519
210	19690
211	19630
212	19430
213	19519
214	19528
215	19688
216	19527
217	19503
218	19521
219	19662
220	19358
221	19500
222	19373
223	19318
224	19505
225	19407
226	19456
227	19410
228	19407
229	19447
230	19712
231	19435
232	19619
233	19444
234	19401
235	19478
236	19415
237	19568
238	19453
239	19588
240	19543
241	19501
242	19474
243	19477
244	19383
245	19735
246	19689
247	19779
248	19644
249	19448
250	19799
251	19510
252	19259
253	19284
254	19559
255	19703
